NUMERO_DE_,PENE,PFEB,PMAR,PABR,PMAY,PJUN,PJUL,PAGO,PSEP,POCT,PNOV,PDIC,PANNUAL
00016045,26.10,7.90,6.90,16.80,56.20,217.20,323.20,298.20,257.90,98.60,25.60,11.20,1345.80
00016046,36.20,1.90,1.40,1.80,17.50,68.40,95.40,82.70,99.40,48.20,12.00,7.00,471.90
00016047,12.00,2.60,0.70,3.40,22.10,112.70,148.90,134.60,131.90,69.30,11.80,4.20,654.20
00016048,18.90,5.50,4.00,7.20,31.60,156.70,186.80,208.80,134.10,37.50,12.50,9.40,813.00
00016049,20.60,7.90,5.70,15.60,50.80,169.70,253.50,212.10,186.60,75.30,14.40,6.80,1019.00
00016050,18.40,5.50,6.80,12.20,40.10,154.70,204.00,173.70,155.00,66.00,13.70,13.20,863.30
00016051,10.50,0.50,0.60,0.30,15.90,157.40,178.00,161.90,168.80,52.80,8.60,0.50,755.80
00016052,14.10,4.40,6.00,10.10,31.50,116.40,179.70,174.50,132.60,43.40,9.70,6.80,729.20
00016054,19.50,5.30,0.40,4.60,30.00,160.20,224.90,146.80,119.10,52.50,13.20,10.70,787.20
00016055,19.80,9.00,9.80,18.90,58.40,169.60,236.50,232.20,162.90,74.70,19.80,10.20,1021.80
00016056,42.40,7.50,4.70,11.30,39.40,252.70,316.20,305.20,282.70,130.20,36.90,14.50,1443.70
00016057,14.40,5.40,7.90,8.90,36.50,154.10,230.10,203.50,159.00,54.30,12.90,12.30,899.30
00016058,25.20,4.50,3.00,8.70,47.00,132.00,182.10,133.00,151.10,62.20,16.40,5.70,770.90
00016059,15.90,2.20,2.20,2.60,21.00,210.50,234.90,214.80,182.10,67.50,12.50,4.00,970.20
00016060,18.80,6.20,1.30,6.50,32.20,168.60,193.00,172.40,131.70,48.80,10.70,6.40,796.60
00016061,21.30,7.90,4.40,11.30,48.50,119.30,180.20,175.10,122.30,54.40,15.30,8.60,768.60
00016063,12.50,4.40,2.40,7.40,22.90,163.30,196.30,140.40,129.30,44.90,12.00,7.90,743.70
00016064,13.20,1.40,1.30,2.20,16.10,122.30,165.50,151.00,118.20,55.60,18.20,4.70,669.70
00016065,7.30,2.60,1.70,5.50,29.10,129.90,185.20,153.00,113.90,40.20,9.90,4.10,682.40
00016067,18.40,5.70,6.30,8.50,33.10,161.00,195.20,142.90,118.10,65.40,24.20,13.80,792.60
00016068,14.90,5.40,2.60,7.00,32.50,144.30,193.00,130.20,116.40,53.00,27.00,7.80,734.10
00016070,11.40,0.90,0.80,2.20,22.60,154.80,254.80,195.60,318.70,107.10,43.50,6.80,1119.20
00016071,23.90,11.90,9.40,29.40,62.60,215.60,315.20,276.90,251.60,99.10,37.20,16.50,1349.30
00016072,33.10,6.20,2.40,2.70,38.50,149.20,196.20,164.10,181.30,83.30,26.70,12.40,896.10
00016073,29.20,5.80,2.60,4.20,30.20,193.40,242.10,207.30,197.00,102.20,32.40,11.20,1057.60
00016074,22.00,1.90,1.80,2.70,18.10,100.80,142.00,151.60,133.10,76.30,12.70,5.70,668.70
00016075,14.70,2.90,2.10,2.70,20.00,170.00,193.80,177.10,167.40,67.90,7.10,3.50,829.20
00016076,22.80,3.30,3.20,0.00,65.60,176.50,290.90,292.90,358.60,165.60,70.30,14.50,1464.20
00016077,64.20,19.80,6.20,4.00,89.50,261.90,448.50,434.30,293.10,172.50,41.80,30.80,1866.60
00016080,15.80,5.60,7.50,9.90,37.90,146.50,166.10,167.80,131.60,51.60,10.40,4.20,754.90
00016081,16.20,6.10,9.10,11.20,42.90,138.30,184.40,162.40,132.20,53.60,11.00,5.60,773.00
00016082,16.80,0.50,0.80,2.80,13.00,139.00,136.10,145.80,113.60,39.00,16.40,1.70,625.50
00016084,9.10,7.60,4.40,7.80,22.90,158.70,216.10,239.30,129.00,60.00,10.10,8.30,873.30
00016085,11.40,1.20,2.40,3.50,23.40,182.50,210.10,215.10,182.70,99.40,14.80,5.70,952.20
00016086,12.80,4.70,2.10,7.20,23.80,125.40,165.20,157.90,113.10,41.80,8.60,9.10,671.70
00016087,27.10,5.00,5.10,9.70,37.80,150.30,219.60,204.10,157.90,71.20,17.60,13.40,918.80
00016088,21.20,6.70,4.90,3.00,34.20,276.50,322.10,352.20,270.10,156.80,33.30,8.80,1489.80
00016089,19.60,0.30,1.60,8.80,31.60,128.30,207.60,157.10,164.90,91.30,19.50,3.80,834.40
00016090,26.30,4.80,1.50,0.90,18.50,127.20,140.60,140.60,112.40,57.00,12.80,7.00,649.60
00016091,14.30,6.50,8.00,10.60,34.70,104.20,157.90,147.40,119.20,45.50,12.40,7.50,668.20
00016092,24.00,19.70,12.30,30.80,80.90,189.20,293.00,286.30,212.80,108.10,28.10,14.00,1299.20
00016093,15.60,3.20,3.80,3.50,28.70,173.00,213.70,183.10,127.20,46.70,7.50,11.30,817.30
00016094,23.10,5.50,3.90,6.50,41.60,187.50,197.50,158.60,129.00,57.40,16.70,11.00,838.30
00016095,21.30,6.60,4.70,6.60,39.20,173.50,188.80,155.50,119.40,53.00,19.20,9.60,797.40
00016096,14.40,4.90,4.40,9.60,38.50,114.90,168.30,179.30,129.20,43.70,9.90,7.50,724.60
00016097,25.90,19.40,8.50,25.00,74.70,213.30,276.00,251.50,208.70,89.20,21.40,14.20,1227.80
00016098,32.60,13.80,9.00,25.90,81.70,223.40,295.40,272.00,211.40,89.50,22.40,14.40,1291.50
00016099,32.20,11.40,1.50,16.70,43.70,147.10,179.20,176.70,132.00,77.60,17.20,7.60,842.90
00016100,20.20,4.90,6.30,10.60,33.20,128.80,208.10,163.50,144.20,74.80,11.30,11.20,817.10
00016101,15.70,0.50,3.10,1.40,18.70,132.30,144.80,127.70,126.60,57.40,23.30,4.50,656.00
00016102,12.80,4.00,1.00,0.50,18.10,79.60,161.10,192.90,153.20,65.10,25.50,11.20,725.00
00016103,22.20,14.90,6.40,16.50,50.70,189.50,292.20,245.40,173.70,106.80,20.90,21.30,1160.50
00016104,14.10,6.10,8.00,16.20,31.80,133.90,208.60,165.30,122.80,57.10,10.50,17.10,791.50
00016105,17.30,6.60,9.10,11.80,34.10,118.50,162.90,143.50,121.40,48.90,10.70,8.60,693.40
00016106,21.70,7.70,5.30,8.90,33.20,192.40,221.50,219.40,134.40,60.50,19.10,12.30,936.40
00016107,13.80,2.10,3.00,1.80,30.10,212.70,285.30,286.90,259.70,98.60,14.20,4.50,1212.70
00016108,10.70,5.20,1.70,4.00,29.30,183.70,226.00,177.80,131.00,40.30,13.40,6.90,830.00
00016109,14.20,2.60,1.80,2.30,37.20,201.00,272.90,254.00,209.00,93.10,14.10,3.30,1105.50
00016111,21.90,10.20,9.70,22.20,50.90,141.80,183.60,196.00,134.70,82.00,18.80,12.00,883.80
00016112,12.60,1.80,0.00,2.20,16.30,96.60,266.60,118.10,237.20,128.40,67.10,22.00,968.90
00016113,18.60,1.60,1.60,4.00,28.50,201.10,216.10,196.60,199.50,61.10,8.60,2.20,939.50
00016114,13.20,4.20,7.80,10.90,48.60,169.20,224.90,215.80,178.10,65.20,10.30,5.10,953.30
00016116,13.80,5.50,6.40,10.10,31.40,108.90,159.30,154.40,119.60,44.70,8.70,6.70,669.50
00016117,11.90,4.20,3.10,3.00,25.50,105.00,162.20,154.20,104.10,38.70,11.20,13.20,636.30
00016118,21.50,5.10,4.30,5.00,35.50,137.70,179.20,167.70,121.80,60.10,10.90,9.30,758.10
00016119,10.30,7.40,4.30,20.60,26.40,93.60,177.90,143.70,124.30,32.40,14.60,5.60,661.10
00016120,12.60,9.70,7.80,15.10,40.90,133.60,183.80,174.30,154.30,63.50,18.40,10.20,824.20
00016121,26.00,8.10,5.60,13.40,53.10,145.60,204.40,213.80,138.10,52.40,12.50,12.80,885.80
00016122,18.50,2.70,2.00,0.30,36.00,155.40,253.90,200.30,135.10,61.40,21.00,4.60,891.20
00016123,25.00,4.00,4.20,9.40,47.70,208.00,292.00,232.00,225.50,75.40,14.30,5.90,1143.40
00016124,15.30,12.30,12.00,26.50,54.60,122.90,177.70,151.20,120.30,59.00,15.30,8.30,775.40
00016125,14.80,5.80,1.90,10.80,40.60,114.80,165.50,187.20,109.00,56.70,8.70,13.10,728.90
00016127,30.90,4.50,2.70,2.20,33.70,213.00,279.50,229.50,219.70,91.40,34.50,10.20,1151.80
00016129,21.80,10.90,6.10,18.60,53.10,132.80,178.90,182.00,137.60,60.90,22.30,10.30,835.30
00016133,17.10,3.20,3.10,3.50,28.10,157.70,211.60,182.60,142.00,63.00,15.40,4.60,831.90
00016134,13.30,4.40,6.30,18.40,53.30,144.90,180.10,175.10,147.30,72.20,23.00,2.70,841.00
00016135,6.20,4.60,4.30,4.80,90.80,197.10,237.90,303.40,220.50,192.60,9.60,2.50,1274.30
00016136,26.00,7.40,4.40,12.40,43.00,207.00,280.20,241.20,233.80,98.40,23.50,59.60,1236.90
00016137,17.90,5.00,3.20,7.70,28.70,155.80,204.20,206.20,150.70,60.00,13.20,14.20,866.80
00016139,29.70,11.20,8.90,26.00,64.40,204.10,255.90,216.10,249.70,128.90,30.00,16.60,1241.50
00016140,24.10,5.20,7.10,19.10,50.20,214.90,263.50,237.60,238.40,100.00,23.90,11.70,1195.70
00016141,12.90,3.90,2.50,6.40,26.60,149.40,196.80,172.90,125.60,44.80,8.50,6.70,757.00
00016142,18.00,6.10,6.10,13.00,40.10,140.20,206.80,193.90,155.00,74.70,14.30,14.40,882.60
00016144,7.80,5.00,3.50,10.30,34.20,152.80,229.50,180.00,122.50,48.50,25.20,7.00,826.30
00016145,26.70,6.90,7.20,8.50,56.90,151.50,217.10,263.00,158.70,64.70,25.80,18.10,1005.10
00016146,38.90,13.20,4.30,8.60,37.40,159.50,270.40,251.70,216.50,92.10,44.20,23.70,1160.50
00016147,15.30,1.40,0.90,3.90,25.90,145.10,183.00,136.80,160.90,72.50,18.90,3.00,767.60
00016149,19.80,22.00,9.00,2.50,24.10,138.00,167.90,160.80,133.60,78.80,36.90,15.30,808.70
00016151,32.80,1.80,2.10,4.80,21.10,121.60,169.00,177.60,185.70,122.80,31.90,9.60,880.80
00016152,20.00,9.60,11.40,19.70,60.40,116.90,165.10,148.30,123.80,68.10,21.20,12.30,776.80
00016154,33.70,42.80,24.80,7.80,37.20,272.20,284.10,258.00,225.70,166.80,93.00,42.10,1488.20
00016155,17.60,6.40,6.50,8.70,34.30,136.70,203.70,194.00,154.00,57.90,15.70,14.00,849.50
00016156,22.30,17.40,6.20,11.00,44.00,198.30,280.80,215.30,239.40,105.10,91.30,23.30,1254.40
00016157,16.40,0.30,2.40,2.60,15.60,184.60,183.60,183.40,186.20,99.60,23.70,6.40,904.80
00016158,15.00,2.30,1.80,0.30,18.80,145.80,175.90,165.50,169.10,72.50,23.30,4.40,794.70
00016159,13.40,4.90,5.30,7.40,28.20,132.00,206.00,180.40,133.60,55.30,9.30,9.90,785.70
00016161,19.40,0.30,0.20,4.60,29.20,145.00,279.20,220.60,343.70,103.50,27.40,8.60,1181.70
00016162,14.20,5.00,5.00,4.90,42.10,150.80,196.20,185.80,132.60,52.10,20.90,14.80,824.40
00016163,47.00,29.80,8.50,3.80,34.70,171.10,212.90,206.00,185.00,105.90,17.30,17.90,1039.90
00016164,33.00,9.70,6.90,17.10,67.40,301.60,433.50,395.70,380.90,158.50,53.90,11.10,1869.30
00016165,39.30,7.80,3.80,10.70,33.60,273.70,322.00,327.00,285.50,136.00,27.30,13.10,1479.80
00016168,25.40,4.10,4.30,0.80,37.90,189.60,190.20,197.10,193.60,99.60,29.90,7.70,980.20
00016174,24.30,4.30,1.10,4.10,27.40,154.20,197.20,164.10,128.60,43.70,13.50,9.30,771.80
00016175,17.00,11.90,8.10,19.90,49.50,122.00,173.20,169.30,113.60,63.40,13.10,10.10,771.10
00016178,36.30,9.10,17.10,6.50,49.20,259.50,306.60,265.40,295.10,129.10,36.20,16.10,1426.20
00016186,20.20,5.00,2.60,5.70,28.00,187.60,206.20,162.30,129.60,47.60,22.00,11.20,828.00
00016188,21.50,4.70,6.20,14.10,41.50,124.00,168.00,189.20,147.00,57.30,15.20,11.70,800.40
00016190,23.20,1.20,1.00,3.50,26.70,117.40,193.50,141.80,146.50,73.70,27.10,9.90,765.50
00016191,21.30,5.80,0.50,4.10,22.20,157.30,213.20,166.30,119.10,37.90,14.80,11.50,774.00
00016192,31.40,5.30,16.70,9.30,32.10,160.50,180.80,175.70,142.20,54.50,11.30,10.10,829.90
00016194,34.20,6.80,2.60,3.40,24.80,171.90,262.10,276.30,201.70,100.60,28.10,10.60,1123.10
00016196,21.80,6.90,0.50,3.50,37.90,145.10,211.70,178.50,109.80,28.70,15.10,11.30,770.80
00016197,25.90,7.10,2.10,9.00,32.30,162.50,215.50,139.10,122.70,49.90,25.10,16.40,807.60
00016199,12.20,8.40,6.70,22.30,41.20,140.10,170.10,178.30,123.90,65.40,13.60,10.10,792.30
00016206,27.90,7.90,4.90,1.80,30.70,112.00,147.40,135.80,108.30,40.10,8.10,8.30,633.20
00016208,38.10,3.40,0.10,0.00,14.30,116.80,139.60,182.60,220.20,87.00,22.90,8.80,833.80
00016212,34.70,9.10,7.40,11.80,72.00,272.10,342.20,372.70,300.70,123.90,34.30,10.80,1591.70
00016213,35.40,9.90,12.00,15.10,47.60,118.10,163.40,176.00,133.90,51.50,14.40,15.80,793.10
00016216,16.30,2.50,2.40,1.30,8.90,103.20,149.10,110.80,99.80,63.20,15.70,7.60,580.80
00016219,17.50,1.50,4.10,1.10,24.80,167.30,222.20,211.70,173.40,74.40,13.10,5.60,916.70
00016224,15.70,3.50,0.30,1.00,21.40,123.60,159.20,111.20,157.40,25.50,4.70,5.20,628.70
00016225,15.10,5.20,6.80,10.40,34.80,157.70,202.80,202.10,157.20,56.10,12.80,9.60,870.60
00016227,7.50,0.40,1.00,0.00,17.00,240.40,269.00,257.00,374.20,150.10,23.70,34.00,1374.30
00016228,21.80,1.80,1.60,0.20,16.50,189.30,240.80,236.70,210.20,76.10,13.90,5.10,1014.00
00016229,16.80,3.30,3.90,5.00,37.50,149.40,205.60,221.60,170.60,58.00,14.60,7.00,893.30
00016230,4.00,1.60,2.20,1.20,17.70,158.10,206.20,198.00,139.10,52.90,4.00,0.60,785.60
00016231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
00016233,5.80,6.00,6.70,22.30,67.30,127.40,173.80,138.10,109.50,44.80,15.90,9.20,726.80
00016234,6.10,3.30,6.10,8.40,38.50,158.00,199.30,177.40,128.90,43.80,9.60,10.20,789.60
00016235,26.00,7.80,10.60,15.70,51.80,196.20,289.60,270.30,197.70,71.90,18.60,15.60,1171.80
00016240,6.50,7.10,3.00,8.00,53.30,125.00,236.10,227.30,171.90,69.80,23.00,11.30,942.30
00016243,3.60,6.80,5.10,7.30,34.70,113.00,178.90,103.10,84.40,52.50,9.20,4.90,603.50
00016247,4.80,3.30,12.10,8.10,37.90,152.50,164.80,144.20,104.50,44.60,13.80,9.50,700.10
00016248,8.90,6.30,6.00,7.80,39.20,127.10,183.30,165.30,129.00,56.50,16.00,7.10,752.50
00016250,17.10,5.00,6.20,8.30,24.90,208.60,205.20,168.40,110.20,54.90,7.80,9.70,826.30
00016253,10.40,9.50,6.30,11.10,69.30,161.30,237.90,226.80,186.30,84.70,21.60,16.50,1041.70
00016254,12.60,3.90,3.00,5.90,28.40,126.50,155.70,159.00,100.40,54.60,9.10,6.40,665.50
00016255,18.10,6.70,3.90,7.60,33.60,156.30,199.80,218.80,138.40,52.30,12.50,5.90,853.90
00016512,22.10,6.60,7.20,12.00,37.50,143.70,162.30,149.20,130.70,54.80,12.60,9.00,747.70
00016515,33.70,6.10,3.60,3.40,32.10,210.30,186.60,186.50,173.50,133.70,36.00,14.40,1019.90
00017001,7.10,2.00,2.20,4.90,38.20,185.70,160.70,158.10,161.40,53.80,15.50,4.70,794.30
00017002,12.90,5.20,5.80,14.90,55.90,248.50,246.30,263.50,238.60,102.60,14.10,5.50,1213.80
00017003,11.00,1.80,4.10,11.50,45.90,181.90,170.90,156.10,149.60,65.90,20.10,4.30,823.10
00017004,13.30,4.20,5.70,16.40,58.90,250.30,260.70,266.90,255.70,109.60,16.80,7.10,1265.60
00017005,10.00,2.40,3.90,9.90,54.00,191.80,165.70,155.90,159.30,67.90,17.60,4.10,842.50
00017006,14.70,5.00,6.10,19.00,75.70,217.90,207.70,228.50,221.80,71.10,15.30,3.90,1086.70
00017007,10.30,1.90,4.10,13.30,63.40,226.10,207.40,227.10,205.00,76.10,10.90,2.60,1048.20
00017008,6.50,1.90,1.40,8.90,54.20,245.20,192.90,186.20,175.10,57.80,8.70,3.50,942.30
00017009,23.60,11.20,12.60,35.10,97.10,281.10,362.20,356.50,248.90,101.60,24.40,13.10,1567.40
00017012,11.60,2.70,4.40,14.00,54.40,199.40,168.70,200.80,184.80,78.30,16.30,5.90,941.30
00017013,9.40,2.40,3.80,9.20,55.80,206.00,184.70,175.50,154.70,61.50,8.70,5.50,877.20
00017014,9.10,2.70,6.70,9.40,58.90,199.40,160.30,181.30,184.70,74.90,15.60,5.30,908.30
00017015,8.60,3.70,3.70,12.50,59.40,170.30,162.30,163.30,175.00,62.20,8.10,3.30,832.40
00017016,5.70,2.90,1.80,8.80,51.80,187.10,164.30,160.50,182.90,70.30,4.10,2.70,842.90
00017018,10.70,2.80,3.40,9.60,63.30,208.90,190.00,183.80,172.20,64.70,13.50,5.50,928.40
00017019,10.10,1.70,2.70,12.60,63.10,199.80,188.60,165.80,167.90,70.50,13.00,3.20,899.00
00017020,13.20,6.70,5.40,19.30,85.40,211.90,183.20,187.20,198.70,67.90,16.50,4.70,1000.10
00017021,14.80,9.50,9.60,21.30,65.10,220.60,185.50,213.80,174.80,75.20,22.80,15.00,1028.00
00017022,15.10,8.50,11.10,29.80,75.30,262.50,373.80,355.20,249.80,104.10,16.80,7.00,1509.00
00017023,10.40,3.80,3.50,12.00,59.40,204.90,152.60,154.00,147.50,73.50,8.10,1.80,831.50
00017024,11.50,2.70,3.70,11.00,57.80,186.70,170.30,174.70,192.40,77.00,13.40,5.10,906.30
00017025,11.50,3.90,4.40,12.00,71.40,230.90,191.70,182.60,198.30,70.30,14.30,2.10,993.40
00017026,10.00,6.30,2.40,7.40,52.30,202.10,162.10,190.10,151.80,68.80,10.50,5.80,869.60
00017028,14.70,2.30,4.60,11.30,60.00,181.20,147.60,199.60,180.60,67.20,17.80,5.70,892.60
00017029,13.80,10.00,7.80,23.80,30.80,195.20,151.80,211.90,218.90,91.50,19.20,8.70,983.40
00017031,7.50,3.80,2.70,8.00,56.00,198.80,167.90,186.20,187.70,64.40,8.20,5.30,896.50
00017033,8.60,1.80,3.70,11.90,63.80,185.80,151.80,158.90,140.10,67.10,11.30,2.80,807.60
00017036,6.80,4.40,5.00,7.40,53.50,172.70,149.70,171.90,152.00,60.00,8.50,2.30,794.20
00017038,8.20,1.30,0.60,6.30,57.10,149.10,148.70,150.90,125.50,57.00,5.60,3.60,713.90
00017039,20.30,9.30,11.20,31.20,89.30,300.60,351.10,335.00,282.60,117.80,25.10,11.70,1585.20
00017043,12.30,4.20,3.30,13.30,71.10,210.30,198.90,219.50,196.20,79.20,20.50,6.10,1034.90
00017044,11.60,2.40,3.60,13.00,74.20,226.10,187.70,199.60,181.20,72.60,11.70,4.30,988.00
00017045,10.80,5.70,7.40,26.50,81.40,222.90,225.40,232.60,204.20,89.90,23.70,6.90,1137.40
00017046,6.40,2.90,7.10,27.40,105.00,230.10,221.20,207.40,198.40,96.00,23.20,15.10,1140.20
00017047,21.20,9.80,13.20,32.60,89.00,272.60,338.80,361.60,263.60,105.60,26.10,11.30,1545.40
00017048,8.80,3.80,6.10,18.20,71.60,209.70,210.70,208.40,225.30,84.50,22.00,5.10,1074.20
00017049,10.80,9.50,7.50,23.10,63.70,244.30,231.30,237.50,214.70,115.30,18.40,6.70,1182.80
00017051,15.00,9.00,13.70,24.60,62.50,213.90,209.80,213.20,199.70,91.00,23.40,9.70,1085.50
00017052,11.20,3.00,2.50,14.10,70.90,207.40,191.10,208.40,182.10,68.20,16.90,2.80,978.60
00017054,11.30,1.40,2.40,6.90,40.20,140.90,144.10,158.80,157.00,62.80,11.70,9.10,746.60
00017056,8.10,2.80,3.10,10.10,51.40,176.50,168.30,147.00,160.40,54.40,9.70,7.30,799.10
00017057,10.30,5.20,4.80,9.70,57.10,178.60,153.40,174.90,145.10,62.70,11.80,3.90,817.50
00017058,12.80,5.20,1.80,9.50,52.10,214.00,191.70,203.30,186.40,64.30,15.00,6.50,962.60
00017059,13.10,7.10,64.40,15.00,33.50,198.10,178.30,201.10,158.10,84.10,10.40,4.30,967.50
00017060,14.00,7.50,5.70,20.80,95.50,225.20,205.00,195.00,207.90,95.90,23.00,5.90,1101.40
00017061,7.20,5.80,4.50,12.70,54.10,241.00,206.10,201.20,189.80,64.60,9.00,3.20,999.20
00017068,11.60,5.00,3.00,18.70,75.30,217.90,222.60,213.20,200.50,74.20,25.30,6.70,1074.00
00017071,9.00,4.60,3.00,13.40,54.80,193.30,172.90,201.90,197.60,80.20,13.90,6.80,951.40
00017072,5.80,1.50,3.00,2.60,46.40,182.80,149.40,156.40,162.60,50.10,7.00,1.40,769.00
00017073,4.00,5.00,1.80,5.50,32.60,203.00,181.90,172.30,159.60,54.90,10.00,3.80,834.40
00017076,10.30,2.00,2.60,8.60,44.00,190.60,162.30,171.60,152.00,53.30,9.60,6.30,813.20
00018001,28.30,6.30,2.10,0.70,4.60,104.50,341.10,380.20,300.40,83.10,40.80,19.00,1311.10
00018002,22.20,8.40,2.50,2.10,9.00,162.30,258.50,196.90,145.30,46.20,15.00,12.30,880.70
00018004,25.30,9.40,0.90,1.20,6.20,131.70,399.60,470.80,366.10,98.50,21.70,19.40,1550.80
00018005,26.50,7.20,1.70,2.10,8.50,200.00,370.70,274.50,219.90,66.80,18.80,16.90,1213.60
00018007,37.00,6.80,2.80,1.80,8.60,126.00,338.90,306.90,265.10,93.00,54.50,24.10,1265.50
00018008,41.60,13.10,2.90,0.50,9.30,99.50,260.00,189.90,135.10,39.70,22.50,28.30,842.40
00018010,41.40,11.60,1.40,1.70,6.90,151.50,439.00,299.20,241.10,70.40,19.90,21.10,1305.20
00018012,28.30,8.30,0.40,0.10,7.00,107.50,327.40,373.30,320.40,86.10,36.80,21.20,1316.80
00018013,32.60,9.40,1.20,2.40,13.60,162.90,240.00,230.80,161.40,52.10,19.00,28.30,953.70
00018014,36.90,6.90,1.70,0.00,7.70,108.50,241.20,218.00,141.50,33.00,30.00,27.20,852.60
00018016,23.60,8.20,0.50,1.50,12.10,162.50,239.70,232.90,135.70,45.80,11.30,11.70,885.50
00018017,32.90,8.90,1.20,0.90,16.00,130.40,278.10,294.30,347.10,75.30,22.90,29.00,1237.00
00018018,26.20,7.70,1.10,3.90,8.20,140.60,206.50,213.50,117.90,45.30,22.60,22.30,815.80
00018019,31.60,13.10,1.70,1.10,12.90,114.90,318.70,378.00,374.40,102.40,25.50,29.80,1404.10
00018020,18.70,5.40,1.90,3.90,16.50,116.20,224.40,181.60,105.90,37.10,18.70,15.30,745.60
00018021,32.30,7.90,1.60,1.60,9.90,207.10,370.80,388.10,372.80,140.30,27.60,21.00,1581.00
00018022,37.90,8.30,0.80,0.80,6.00,91.60,291.10,312.00,275.50,89.70,41.40,19.30,1174.40
00018023,34.50,10.10,2.40,1.40,8.90,173.60,336.60,303.40,258.80,84.20,20.60,21.70,1256.20
00018025,32.60,11.20,5.00,1.50,11.70,160.20,399.20,446.50,445.30,119.20,24.30,19.50,1676.20
00018026,13.80,8.40,0.50,0.20,13.40,241.90,684.40,717.50,510.90,153.50,24.10,21.10,2389.70
00018027,34.90,3.20,3.00,0.00,7.10,111.80,335.80,339.00,275.40,59.60,40.20,27.80,1237.80
00018028,27.70,12.20,1.60,2.50,8.50,129.60,348.70,380.40,308.60,77.60,28.20,16.20,1341.80
00018029,26.50,8.60,1.50,0.90,33.90,155.20,335.10,406.50,345.90,121.90,15.90,19.50,1471.40
00018030,29.60,8.20,0.90,0.10,7.50,111.60,248.70,256.70,268.60,73.30,20.50,16.50,1042.20
00018031,37.90,10.60,0.90,1.00,8.80,109.10,210.90,214.70,149.10,35.30,26.60,24.80,829.70
00018032,27.60,8.30,0.80,0.90,4.50,139.30,388.90,466.20,346.70,80.20,27.20,19.00,1509.60
00018034,31.70,9.80,2.20,1.20,5.80,112.10,309.70,414.60,313.40,98.00,29.90,50.00,1378.40
00018035,40.30,11.60,1.70,0.70,19.00,136.70,364.60,340.70,231.40,55.30,60.40,19.20,1281.60
00018036,21.30,4.30,0.00,0.00,6.80,88.20,284.90,274.00,277.10,80.60,55.10,25.80,1118.10
00018037,31.70,7.10,0.30,1.10,6.80,130.90,406.30,454.50,365.10,134.10,23.60,18.30,1579.80
00018038,34.70,8.60,1.50,0.80,8.30,156.60,387.40,308.50,233.20,54.40,26.40,29.90,1250.30
00018039,29.30,9.00,0.80,2.00,7.40,164.60,367.40,321.30,221.90,69.30,33.30,27.70,1254.00
00018040,20.10,5.30,1.00,0.10,12.70,207.50,366.90,269.00,207.40,58.80,20.70,17.40,1186.90
00018042,18.80,8.60,0.70,0.20,10.90,134.20,160.80,259.70,258.70,40.60,30.70,19.60,943.50
00018043,28.90,6.70,5.00,0.10,14.00,143.70,301.50,410.50,318.80,80.10,22.50,26.20,1358.00
00018044,18.90,6.90,3.50,4.00,93.10,151.00,217.60,167.20,127.30,50.00,29.90,15.90,885.30
00018045,40.60,10.40,2.10,0.30,10.20,151.90,300.10,295.50,220.90,61.60,27.00,34.40,1155.00
00018062,29.50,2.60,0.20,0.00,48.00,91.70,524.30,850.70,494.90,128.60,23.90,32.00,2226.40
00018063,41.40,9.30,1.30,2.00,4.30,120.00,194.70,201.40,106.50,41.10,18.40,22.90,763.30
00018065,44.90,10.00,1.30,0.10,11.90,81.20,378.20,307.90,321.50,71.30,16.30,26.70,1271.30
00018068,43.90,8.40,2.80,2.20,4.70,201.00,417.90,331.80,232.40,65.10,21.80,21.40,1353.40
00018069,41.00,9.00,0.80,1.70,8.10,84.70,294.80,459.30,338.10,103.10,15.90,22.90,1379.40
00018070,31.80,7.40,2.10,0.80,6.30,129.10,331.90,336.10,274.50,78.30,28.90,16.40,1243.60
00018072,46.20,9.50,1.30,1.20,0.00,64.20,270.20,297.40,214.10,119.90,28.60,22.70,1075.30
00018073,42.60,11.80,1.10,0.00,8.40,127.80,248.60,212.00,162.40,55.40,20.50,37.10,927.70
00018075,27.40,7.60,2.00,3.00,20.60,189.00,285.70,222.80,131.90,53.40,10.90,13.60,967.90
00018077,33.10,10.50,1.70,2.50,5.50,125.60,173.90,171.30,121.60,50.60,7.50,8.90,712.70
00018079,62.20,18.40,2.70,0.40,15.10,166.80,334.70,300.40,242.10,93.60,20.80,35.50,1292.70
00018080,26.30,8.10,3.30,3.90,6.30,96.70,208.50,281.80,290.00,75.80,25.50,25.10,1051.30
00018083,35.00,12.20,4.90,3.00,19.50,199.00,339.00,353.30,332.90,111.50,19.80,29.50,1459.60
00018084,49.70,12.00,6.30,2.70,14.70,201.70,443.80,351.20,340.00,92.20,44.20,33.40,1591.90
00018085,41.80,9.30,3.60,2.80,10.60,183.40,411.70,328.10,259.30,84.70,22.80,20.50,1378.60
00019001,25.80,9.80,12.50,36.40,79.60,177.80,130.40,136.70,285.10,88.40,22.20,7.40,1012.10
00019002,25.80,11.40,14.70,52.60,54.70,65.90,100.20,98.20,109.40,50.10,18.70,19.40,621.10
00019003,41.20,28.70,33.80,70.90,110.70,152.80,99.00,123.20,250.40,105.80,36.60,31.80,1084.90
